timestamp,open,high,low,close,volume
1769373240000,100919.25,100960.68,100832.33,100878.33,516.3219
1769373300000,100861.46,101106.4,100748.99,100871.69,403.5654
1769373360000,100776.93,101023.82,100671.96,100907.19,900.9487
1769373420000,100880.84,100987.49,100843.73,100936.17,1222.0557
1769373480000,100930.96,101131.66,100833.19,100983.96,392.2133
1769373540000,101047.3,101171.13,100822.96,101055.97,381.3951
1769373600000,101158.99,101211.97,100984.62,101107.27,1397.1512
1769373660000,101020.47,101158.45,100916.09,101048.37,654.1341
1769373720000,100950.51,101019.63,100822.42,100931.31,357.6268
1769373780000,100899.34,101027.36,100834.72,100913.17,519.4028
1769373840000,100815.65,100949.93,100743.07,100839.01,583.2476
1769373900000,100749.84,100930.27,100616.83,100806.72,741.766
1769373960000,100721.35,100963.56,100630.28,100835.68,1386.3759
1769374020000,100910.04,101074.94,100746.35,100871.27,467.6668
1769374080000,100918.35,101039.11,100739.26,100854.34,221.4045
1769374140000,100746.1,100885.58,100702.73,100800.25,231.3705
1769374200000,100823.71,100906.25,100794.05,100829.62,1003.8328
1769374260000,100836.31,100979.41,100797.51,100893.85,413.1222
1769374320000,100834.38,100908.86,100709.4,100812.94,1374.9279
1769374380000,100894.66,100969.88,100680.48,100776.38,319.5532
1769374440000,100745.68,100918.36,100571.55,100739.78,1204.4445
1769374500000,100743.94,100802.19,100630.65,100722.14,412.1866
1769374560000,100629.43,100828.46,100551.61,100692.76,1101.1951
1769374620000,100793.35,100937.73,100600.08,100710.5,210.544
1769374680000,100787.52,100847.62,100639.78,100707.33,235.8956
1769374740000,100755.55,100862.22,100427.78,100636.99,299.9008
1769374800000,100616.62,100823.32,100464.78,100727.09,644.5372
1769374860000,100673.49,100812.77,100574.49,100692.44,570.9699
1769374920000,100718.73,100777.44,100616.04,100683.87,666.7175
1769374980000,100665.68,100775.44,100479.29,100627.44,342.2496
1769375040000,100625.18,100697.57,100458.63,100573.56,478.9729
1769375100000,100656.02,100743.89,100526.86,100607.74,714.5987
1769375160000,100578.59,100672.37,100481.35,100560.64,532.5072
1769375220000,100546.91,100704.36,100505.63,100590.35,482.849
1769375280000,100583.84,100668.71,100458.72,100563.39,1184.4504
1769375340000,100500.01,100734.73,100372.2,100544.12,421.492
1769375400000,100558.23,100647.78,100517.97,100600.76,608.64
1769375460000,100526.78,100617.27,100422.81,100523.79,298.315
1769375520000,100486.53,100680.72,100371.47,100505.98,183.9261
1769375580000,100477.89,100725.78,100327.4,100561.3,288.5746
1769375640000,100433.87,100468.42,100348.78,100420.99,123.2745
1769375700000,100239.48,100414.04,100111.54,100280.1,1329.9461
1769375760000,100230.97,100431.81,100070.74,100237.46,124.6308
1769375820000,100257.77,100374.53,100132.52,100293.8,294.1471
1769375880000,100413.17,100502.46,100253.18,100400.85,749.0245
1769375940000,100473.46,100531.4,100324.96,100417.36,600.6529
1769376000000,100397.63,100546.26,100321.22,100433.15,274.0172
1769376060000,100412.5,100457.91,100322.65,100374.79,357.0683
1769376120000,100466.37,100568.08,100136.87,100404.0,167.3375
1769376180000,100293.1,100430.56,100253.49,100366.81,497.0781
1769376240000,100515.86,100674.99,100335.69,100425.43,273.3415
1769376300000,100507.75,100557.39,100433.11,100477.91,551.9068
1769376360000,100478.91,100609.64,100395.56,100472.09,251.6467
1769376420000,100465.54,100553.23,100396.89,100468.87,962.7468
1769376480000,100502.67,100627.03,100323.52,100471.76,522.2054
1769376540000,100432.47,100647.56,100288.76,100489.08,715.8692
1769376600000,100448.92,100567.88,100315.29,100444.13,415.1573
1769376660000,100324.41,100577.4,100241.97,100412.43,440.8925
1769376720000,100380.67,100565.54,100305.09,100480.83,155.8939
1769376780000,100538.56,100590.62,100489.14,100534.47,621.5474
1769376840000,100578.71,100799.84,100342.34,100543.62,534.4525
1769376900000,100592.17,100658.04,100507.55,100594.47,1089.3708
1769376960000,100611.44,100681.35,100557.6,100615.74,217.9562
1769377020000,100481.43,100714.9,100414.96,100607.92,168.3423
1769377080000,100699.48,100784.85,100380.75,100578.07,358.5223
1769377140000,100463.29,100628.18,100420.54,100528.68,765.0432
1769377200000,100476.81,100672.72,100386.86,100567.78,239.321
1769377260000,100763.86,100847.05,100593.96,100681.06,177.1753
1769377320000,100643.41,100706.5,100570.33,100651.63,775.9737
1769377380000,100656.21,100725.26,100542.27,100597.75,194.4051
1769377440000,100554.15,100856.98,100419.46,100607.61,184.8252
1769377500000,100614.04,100814.61,100449.98,100577.91,799.4448
1769377560000,100532.89,100660.14,100472.14,100561.05,1015.3184
1769377620000,100419.59,100581.79,100347.01,100478.88,996.4743
1769377680000,100498.08,100653.24,100345.25,100495.62,567.0801
1769377740000,100619.33,100694.03,100470.36,100557.1,681.9292
1769377800000,100525.4,100584.62,100407.62,100490.41,570.7044
1769377860000,100470.43,100554.83,100424.43,100492.34,1124.9386
1769377920000,100511.34,100613.13,100206.18,100458.21,467.1043
1769377980000,100339.72,100542.01,100239.46,100394.97,615.7926
1769378040000,100415.85,100674.92,100342.76,100487.54,983.6849
1769378100000,100380.33,100561.11,100232.88,100437.41,341.9937
1769378160000,100519.67,100615.17,100346.65,100432.37,1057.3696
1769378220000,100516.89,100624.02,100371.9,100477.04,136.7508
1769378280000,100402.43,100525.83,100346.25,100426.41,583.7082
1769378340000,100430.18,100549.28,100274.3,100377.83,407.0223
1769378400000,100424.1,100454.42,100305.41,100372.12,425.1548
1769378460000,100265.19,100525.69,100093.91,100296.9,557.5398
1769378520000,100406.96,100489.74,100316.61,100412.21,711.5059
1769378580000,100362.05,100634.48,100251.88,100410.48,265.6117
1769378640000,100278.85,100589.43,100180.52,100400.48,1320.7989
1769378700000,100606.81,100695.86,100383.8,100513.27,534.5465
1769378760000,100488.78,100577.24,100314.26,100446.65,657.8544
1769378820000,100469.66,100516.34,100291.98,100427.39,157.9932
1769378880000,100465.7,100595.19,100344.59,100475.14,98.4095
1769378940000,100530.59,100732.89,100449.55,100557.82,589.2492
1769379000000,100489.08,100529.99,100405.68,100459.07,565.4841
1769379060000,100568.58,100731.24,100447.66,100573.27,1382.1291
1769379120000,100567.92,100654.92,100415.81,100557.46,832.9639
1769379180000,100493.77,100643.95,100455.78,100559.62,774.0167
1769379240000,100455.47,100584.18,100409.69,100495.47,1262.0569
1769379300000,100391.0,100589.79,100310.34,100483.49,1092.9828
1769379360000,100556.94,100690.33,100493.69,100597.79,443.2488
1769379420000,100601.9,100708.32,100485.5,100582.87,306.5544
1769379480000,100550.53,100584.84,100430.09,100514.24,1095.6697
1769379540000,100535.97,100638.67,100285.62,100493.23,568.5975
1769379600000,100831.75,100960.95,100520.18,100731.87,923.0823
1769379660000,100731.19,100837.68,100614.97,100708.61,739.0282
1769379720000,100822.67,100898.72,100689.32,100791.71,217.2876
1769379780000,100912.28,100967.15,100830.57,100910.2,892.9932
1769379840000,100842.5,100895.19,100778.27,100817.82,114.7951
1769379900000,100704.02,100867.77,100658.69,100769.91,95.783
1769379960000,100683.46,100762.61,100631.93,100697.59,264.497
1769380020000,100784.85,100859.41,100577.45,100695.23,430.8858
1769380080000,100985.33,101101.5,100685.17,100818.7,424.5971
1769380140000,100944.62,100995.79,100840.2,100917.95,596.2564
1769380200000,101044.8,101214.72,100713.23,100922.91,522.6693
1769380260000,100862.76,101011.67,100730.78,100875.06,827.0516
1769380320000,100797.78,100935.39,100586.2,100766.04,184.1887
1769380380000,100792.22,101010.57,100570.08,100804.15,666.5594
1769380440000,100775.82,100953.92,100539.14,100811.95,172.429
1769380500000,100793.12,100921.34,100675.02,100763.04,442.338
1769380560000,100761.99,100848.64,100710.66,100757.85,341.6236
1769380620000,100736.35,100868.25,100666.78,100794.34,604.5461
1769380680000,100684.14,100789.16,100632.9,100706.11,273.33
1769380740000,100553.12,100737.14,100417.57,100654.19,459.2963
1769380800000,100696.59,100779.46,100583.85,100673.66,168.2647
1769380860000,100771.51,100929.36,100539.45,100654.1,402.9067
1769380920000,100610.79,100648.3,100576.57,100615.63,739.1374
1769380980000,100582.21,100720.09,100483.38,100590.58,1314.3587
1769381040000,100626.43,100701.56,100526.55,100624.87,353.4196
1769381100000,100692.31,100809.6,100625.36,100705.96,501.4191
1769381160000,100792.72,100868.62,100731.15,100773.24,1010.5763
1769381220000,100823.27,100849.84,100743.89,100799.27,721.6609
1769381280000,100783.71,100868.63,100556.26,100771.79,423.0035
1769381340000,100817.87,100877.4,100716.1,100789.48,317.0587
1769381400000,100741.38,100815.96,100615.62,100706.53,419.4651
1769381460000,100720.23,101014.54,100601.59,100803.47,543.7941
1769381520000,100727.2,100978.56,100618.5,100750.89,864.1838
1769381580000,100743.35,100860.01,100695.87,100789.36,70.9522
1769381640000,100788.42,100902.2,100747.84,100813.47,496.6552
1769381700000,100711.67,100846.28,100605.39,100741.7,1288.6718
1769381760000,100712.71,100782.48,100674.7,100719.77,938.3877
1769381820000,100780.08,100891.59,100639.74,100808.47,1241.7792
1769381880000,100812.0,100894.64,100629.44,100775.31,699.5582
1769381940000,100864.75,100999.8,100615.7,100749.17,344.0671
1769382000000,100698.97,100746.16,100644.21,100705.39,969.8372
1769382060000,100702.65,100741.66,100644.41,100682.88,65.8161
1769382120000,100609.67,100762.34,100501.92,100664.77,420.239
1769382180000,100590.52,100657.79,100368.39,100566.89,543.1342
1769382240000,100609.56,100677.46,100421.26,100549.4,1111.0863
1769382300000,100412.71,100743.17,100324.38,100564.55,406.1695
1769382360000,100546.22,100682.68,100421.55,100546.95,205.4611
1769382420000,100592.31,100702.19,100532.3,100608.06,470.5103
1769382480000,100560.73,100618.38,100516.81,100559.64,598.7398
1769382540000,100572.5,100642.75,100348.75,100551.37,1105.9924
1769382600000,100561.89,100625.28,100381.46,100499.72,133.4694
1769382660000,100517.63,100639.04,100429.32,100496.5,270.0771
1769382720000,100522.37,100629.21,100484.56,100541.17,1077.0185
1769382780000,100421.88,100645.17,100300.35,100461.45,687.6758
1769382840000,100469.56,100590.23,100323.1,100454.34,193.7146
1769382900000,100391.53,100613.59,100326.48,100437.96,933.9984
1769382960000,100367.81,100458.95,100265.61,100368.92,371.117
1769383020000,100383.51,100438.37,100315.45,100367.4,247.8641
1769383080000,100480.87,100564.64,100352.35,100474.25,690.9833
1769383140000,100544.48,100612.42,100395.66,100509.0,912.9576
1769383200000,100484.96,100559.92,100399.33,100508.33,414.8161
1769383260000,100447.45,100559.37,100383.58,100445.39,410.7599
1769383320000,100374.26,100679.41,100272.72,100512.53,632.272
1769383380000,100485.58,100616.13,100418.34,100539.79,684.5222
1769383440000,100422.52,100640.79,100366.97,100530.37,223.4548
1769383500000,100546.94,100628.48,100446.02,100543.13,647.7482
1769383560000,100658.06,100764.2,100330.26,100545.45,680.3928
1769383620000,100508.42,100558.25,100421.89,100507.19,501.9989
1769383680000,100550.7,100635.85,100525.25,100566.46,608.5839
1769383740000,100455.39,100568.18,100411.91,100497.16,416.8131
1769383800000,100504.7,100574.58,100448.31,100510.24,945.8798
1769383860000,100449.89,100570.77,100384.77,100507.9,584.4675
1769383920000,100602.6,100663.13,100492.08,100561.73,637.2557
1769383980000,100558.01,100765.18,100305.25,100532.43,614.9695
1769384040000,100533.04,100684.63,100481.15,100589.35,759.5975
1769384100000,100610.09,100905.22,100364.03,100624.32,540.4432
1769384160000,100767.81,100885.03,100667.19,100783.7,920.6664
1769384220000,100747.61,100873.68,100670.37,100797.01,358.5974
1769384280000,100759.88,100818.69,100694.71,100775.86,799.765
1769384340000,100658.49,100910.84,100540.34,100688.35,623.9325
1769384400000,100730.37,100787.43,100675.15,100734.65,700.8684
1769384460000,100843.87,100903.2,100694.07,100800.63,908.3433
1769384520000,100755.98,100996.58,100648.86,100812.65,859.4964
1769384580000,100751.65,100819.66,100640.27,100763.82,182.1652
1769384640000,100844.23,100923.26,100705.66,100797.94,167.3288
1769384700000,100811.66,101016.67,100630.24,100820.06,341.733
1769384760000,100762.37,100866.96,100711.01,100794.52,344.1059
1769384820000,100911.27,100962.12,100717.73,100841.37,304.9738
1769384880000,100757.64,100912.19,100566.09,100808.75,403.6966
1769384940000,100876.45,101050.36,100792.27,100884.53,192.0233
1769385000000,100845.88,101048.88,100721.2,100889.23,689.3158
1769385060000,101086.47,101162.64,100810.16,100922.75,256.5934
1769385120000,100987.31,101120.58,100715.19,100904.12,1309.7326
1769385180000,101018.67,101077.69,100845.07,100942.53,332.0174
1769385240000,100957.08,101131.03,100904.57,101008.33,233.0581
1769385300000,100948.69,101144.7,100891.43,100993.42,477.4782
1769385360000,101062.64,101158.75,100853.07,101006.06,960.6036
1769385420000,101104.81,101155.65,100977.78,101073.96,880.0352
1769385480000,101101.44,101230.36,101004.71,101095.1,473.5543
1769385540000,101149.47,101204.32,101090.92,101147.32,303.334
1769385600000,101164.77,101221.78,100979.08,101139.56,940.3234
1769385660000,101175.05,101306.41,101051.62,101152.45,965.7033
1769385720000,101146.99,101417.84,101060.72,101231.27,601.03
1769385780000,101226.27,101353.71,101094.22,101225.09,303.9741
1769385840000,101379.27,101480.39,101302.85,101372.78,408.6838
1769385900000,101344.26,101399.32,101268.31,101309.34,371.2106
1769385960000,101258.89,101516.99,101057.26,101276.14,159.2428
1769386020000,101254.65,101597.88,101080.07,101342.94,307.4606
1769386080000,101385.22,101518.56,101345.9,101425.32,452.9543
1769386140000,101381.3,101606.86,101230.23,101409.79,575.3406
1769386200000,101503.76,101540.03,101430.46,101463.5,414.7638
1769386260000,101489.37,101573.02,101467.18,101516.11,868.7834
1769386320000,101486.17,101554.91,101417.69,101505.6,529.4695
1769386380000,101476.55,101596.1,101307.0,101492.86,172.2065
1769386440000,101503.84,101581.25,101459.97,101492.26,862.7746
1769386500000,101475.79,101513.3,101375.33,101474.78,191.8568
1769386560000,101452.44,101637.87,101370.42,101463.45,1071.5292
1769386620000,101363.29,101545.43,101297.21,101404.27,1054.6311
1769386680000,101324.79,101380.24,101302.5,101344.55,434.7558
1769386740000,101407.75,101501.8,101336.06,101404.19,388.4392
1769386800000,101453.45,101510.85,101251.78,101381.53,1321.4461
1769386860000,101452.49,101518.97,101325.23,101426.63,112.1062
1769386920000,101411.51,101561.54,101204.17,101400.71,279.0382
1769386980000,101377.68,101624.33,101267.61,101408.0,322.7904
1769387040000,101322.26,101472.19,101098.82,101357.47,350.9531
1769387100000,101389.95,101615.03,101305.87,101446.62,639.8176
1769387160000,101519.55,101603.79,101215.31,101367.0,147.6772
1769387220000,101447.64,101541.53,101237.69,101417.16,592.5813
1769387280000,101404.43,101460.19,101347.08,101377.67,308.3525
1769387340000,101285.97,101442.98,101218.41,101337.98,654.3887
1769387400000,101302.9,101418.31,101083.36,101252.41,316.7712
1769387460000,101236.34,101459.38,101143.42,101284.59,283.894
1769387520000,101313.07,101339.98,101222.1,101296.49,308.5215
1769387580000,101325.29,101425.3,101198.83,101302.14,759.3477
1769387640000,101315.46,101382.79,101228.89,101277.27,485.3033
1769387700000,101217.23,101386.69,101169.02,101287.08,589.069
1769387760000,101177.48,101396.89,101028.03,101246.1,617.1241
1769387820000,101280.99,101386.31,101162.27,101231.94,178.2872
1769387880000,101283.38,101390.05,101228.6,101308.56,762.266
1769387940000,101267.19,101370.52,101169.44,101248.71,294.9523
1769388000000,101187.3,101245.79,101080.76,101162.93,627.8543
1769388060000,101075.27,101218.26,100910.71,101112.78,606.4504
1769388120000,101264.1,101292.73,101151.88,101209.7,699.608
1769388180000,101225.81,101267.82,101152.22,101218.68,896.8002
1769388240000,101269.9,101445.28,101215.49,101325.02,623.7233
1769388300000,101307.22,101350.06,101224.61,101303.25,94.8612
1769388360000,101382.76,101499.85,101257.87,101357.1,479.7934
1769388420000,101455.49,101622.47,101331.59,101438.64,299.7228
1769388480000,101500.9,101608.49,101412.84,101551.86,1052.1541
1769388540000,101570.56,101768.92,101394.87,101496.51,257.6811
1769388600000,101471.58,101508.06,101402.31,101467.91,965.3376
1769388660000,101443.63,101520.87,101374.88,101457.19,366.0252
1769388720000,101565.87,101733.21,101335.44,101517.76,998.6001
1769388780000,101559.53,101662.16,101507.87,101582.24,1284.4447
1769388840000,101679.16,101800.03,101608.73,101678.77,1263.1164
1769388900000,101720.8,101896.71,101528.33,101635.12,570.6108
1769388960000,101552.51,101767.2,101488.24,101604.73,496.7071
1769389020000,101626.02,101725.21,101453.02,101614.04,819.3971
1769389080000,101490.2,101635.94,101414.32,101538.82,636.4452
1769389140000,101621.06,101707.77,101547.26,101601.57,169.6278
1769389200000,101617.12,101769.3,101558.64,101630.56,234.9325
1769389260000,101742.81,101924.34,101515.39,101704.74,843.9989
1769389320000,101777.23,101800.42,101693.64,101769.18,217.939
1769389380000,101744.95,101835.25,101674.44,101769.53,941.0158
1769389440000,101762.18,101889.61,101512.3,101708.14,839.3646
1769389500000,101555.23,101875.31,101373.95,101645.53,689.1996
1769389560000,101644.97,101698.3,101532.7,101622.77,492.3385
1769389620000,101806.82,101899.2,101485.31,101646.37,160.8464
1769389680000,101618.38,101674.86,101541.45,101609.31,1007.8919
1769389740000,101507.46,101720.63,101424.21,101546.4,724.6093
1769389800000,101503.15,101632.36,101379.89,101505.98,675.387
1769389860000,101617.04,101655.56,101465.74,101578.28,386.9599
1769389920000,101535.53,101711.83,101332.25,101571.13,854.2633
1769389980000,101569.55,101681.15,101406.35,101562.88,796.5089
1769390040000,101483.55,101560.34,101364.95,101482.6,955.2942
1769390100000,101540.93,101679.97,101395.54,101500.2,588.6326
1769390160000,101578.79,101710.33,101435.65,101546.94,998.7076
1769390220000,101528.86,101684.83,101451.67,101624.46,748.0498
1769390280000,101491.65,101633.4,101452.33,101569.54,834.3551
1769390340000,101578.89,101662.75,101506.05,101590.5,373.4314
1769390400000,101574.88,101672.55,101514.29,101583.85,300.7481
1769390460000,101591.33,101666.34,101422.57,101572.41,448.7754
1769390520000,101625.49,101711.48,101431.2,101556.27,418.6302
1769390580000,101515.36,101585.41,101470.7,101506.21,236.4827
1769390640000,101308.98,101567.42,101180.06,101366.18,232.1325
1769390700000,101515.28,101637.09,101298.62,101459.36,573.4216
1769390760000,101496.66,101555.12,101339.74,101411.2,754.6832
1769390820000,101467.59,101577.7,101223.28,101358.92,788.9868
1769390880000,101287.88,101436.16,101198.32,101329.38,234.4866
1769390940000,101370.58,101460.6,101125.73,101245.27,412.397
1769391000000,101398.24,101507.27,101239.24,101356.23,990.5384
1769391060000,101317.07,101485.07,101218.24,101343.47,463.5032
1769391120000,101379.19,101538.63,101209.77,101384.97,809.9416
1769391180000,101428.56,101494.67,101330.03,101422.41,243.6919
1769391240000,101305.51,101421.14,101245.12,101374.57,372.7017
1769391300000,101308.42,101470.15,101257.96,101359.0,1290.8956
1769391360000,101391.15,101540.85,101312.43,101400.7,521.9529
1769391420000,101290.89,101377.84,101235.72,101328.23,242.4117
1769391480000,101274.21,101443.4,101181.09,101319.58,523.9525
1769391540000,101290.28,101416.68,101191.29,101280.24,300.5599
1769391600000,101256.79,101479.26,101138.13,101268.39,499.1192
1769391660000,101316.46,101394.81,101173.65,101268.57,570.004
1769391720000,101231.59,101510.88,101082.74,101248.84,719.3778
1769391780000,101306.76,101416.53,101254.71,101336.15,76.2071
1769391840000,101306.82,101415.73,101194.54,101331.01,614.3703
1769391900000,101177.71,101363.24,101041.13,101263.52,1014.1241
1769391960000,101332.81,101527.37,101195.68,101404.9,405.4554
1769392020000,101437.77,101544.19,101394.62,101469.74,1010.1707
1769392080000,101401.39,101626.88,101283.83,101457.3,1087.3412
1769392140000,101540.7,101624.86,101437.13,101535.43,293.9532
1769392200000,101685.53,101816.3,101398.18,101549.98,539.4784
1769392260000,101467.3,101712.57,101390.08,101485.06,791.0545
1769392320000,101516.66,101767.81,101376.17,101537.71,621.7403
1769392380000,101518.5,101580.54,101278.88,101468.32,336.127
1769392440000,101478.26,101684.45,101312.13,101499.27,224.7697
1769392500000,101453.56,101657.29,101352.74,101523.56,116.2399
1769392560000,101575.14,101630.39,101505.84,101563.49,481.0986
1769392620000,101709.97,101745.59,101621.65,101673.94,880.7077
1769392680000,101662.36,101748.92,101405.57,101656.36,60.2777
1769392740000,101605.28,101707.58,101516.63,101596.27,1131.8545
1769392800000,101579.31,101668.85,101505.85,101585.44,211.6075
1769392860000,101559.93,101599.82,101513.05,101546.65,590.388
1769392920000,101554.89,101633.28,101380.87,101473.09,1155.8139
1769392980000,101502.2,101609.95,101452.87,101528.95,372.476
1769393040000,101534.63,101582.08,101491.86,101545.38,639.8285
1769393100000,101437.76,101815.57,101313.99,101566.4,122.2448
1769393160000,101458.74,101585.65,101341.56,101466.27,499.9618
1769393220000,101514.77,101635.84,101351.46,101471.74,169.3681
1769393280000,101510.78,101600.1,101396.38,101525.7,253.0597
1769393340000,101583.95,101699.32,101361.86,101574.89,395.9429
1769393400000,101553.56,101586.61,101441.24,101512.15,572.6726
1769393460000,101610.8,101721.71,101443.16,101527.11,997.0904
1769393520000,101581.03,101792.46,101394.17,101579.5,520.6883
1769393580000,101554.76,101699.67,101500.43,101585.75,802.3759
1769393640000,101604.7,101634.75,101560.34,101601.04,307.8056
1769393700000,101578.24,101679.8,101373.5,101543.18,67.4933
1769393760000,101443.75,101528.68,101263.25,101437.72,181.8834
1769393820000,101468.28,101592.67,101423.38,101510.97,1110.6568
1769393880000,101512.02,101579.63,101460.02,101525.58,715.2766
1769393940000,101592.67,101795.5,101404.73,101574.56,392.7839
1769394000000,101542.64,101772.44,101417.49,101628.94,455.5139
1769394060000,101639.81,101843.12,101503.69,101642.38,879.8654
1769394120000,101570.02,101640.71,101525.91,101583.59,257.7506
1769394180000,101507.44,101643.06,101396.16,101496.61,557.0199
1769394240000,101425.31,101452.46,101342.05,101406.92,356.3333
1769394300000,101402.24,101479.01,101352.32,101403.09,140.2538
1769394360000,101350.52,101452.74,101307.8,101370.7,986.4677
1769394420000,101394.29,101576.21,101321.5,101439.19,452.111
1769394480000,101438.28,101695.6,101277.56,101484.78,1022.7828
1769394540000,101532.23,101568.75,101439.49,101505.59,737.463
1769394600000,101523.89,101586.25,101471.47,101534.9,386.2394
1769394660000,101586.78,101694.16,101441.81,101514.83,288.0061
1769394720000,101505.19,101612.67,101314.88,101491.28,1132.1367
1769394780000,101542.32,101590.5,101439.17,101484.93,1372.5107
1769394840000,101522.8,101670.79,101229.28,101454.55,342.4243
1769394900000,101395.84,101542.0,101353.16,101456.55,597.4315
1769394960000,101521.12,101576.36,101434.92,101500.75,258.8464
1769395020000,101599.2,101744.61,101339.43,101497.78,442.1425
1769395080000,101445.51,101538.72,101318.18,101448.3,643.2435
1769395140000,101431.82,101477.82,101323.3,101431.76,574.6713
1769395200000,101329.39,101523.97,101268.15,101417.79,910.4694
1769395260000,101496.98,101595.9,101187.8,101379.82,955.5722
1769395320000,101379.0,101613.08,101213.12,101368.83,232.2782
1769395380000,101544.06,101567.68,101451.35,101491.76,386.4089
1769395440000,101487.02,101602.19,101233.84,101424.97,492.4655
1769395500000,101310.88,101407.62,101234.53,101344.93,154.8241
1769395560000,101386.18,101478.88,101184.51,101352.56,553.0056
1769395620000,101290.68,101556.85,101215.59,101393.24,990.3099
1769395680000,101401.16,101479.62,101352.2,101414.71,1033.6978
1769395740000,101345.94,101485.11,101167.16,101354.08,551.1174
1769395800000,101418.08,101527.92,101252.29,101438.83,730.973
1769395860000,101448.06,101559.09,101310.49,101463.62,311.8358
1769395920000,101460.79,101643.47,101357.41,101460.57,146.4711
1769395980000,101498.99,101552.35,101469.66,101517.57,467.7022
1769396040000,101445.15,101641.49,101359.42,101536.93,123.4586
1769396100000,101646.17,101740.07,101443.12,101524.75,207.2403
1769396160000,101583.88,101740.4,101412.87,101623.73,451.8331
1769396220000,101508.17,101597.85,101419.44,101538.41,492.9597
1769396280000,101492.55,101648.13,101428.86,101556.59,222.1942
1769396340000,101552.61,101642.41,101437.68,101545.74,1411.8776
1769396400000,101576.68,101648.99,101391.13,101519.2,103.2073
1769396460000,101523.37,101583.18,101490.46,101532.31,241.0693
1769396520000,101591.22,101654.04,101480.46,101592.43,529.1596
1769396580000,101605.67,101758.55,101480.31,101581.19,462.1908
1769396640000,101616.34,101794.25,101488.8,101619.27,416.0471
1769396700000,101661.43,101748.84,101530.76,101617.94,129.2131
1769396760000,101597.09,101789.82,101485.7,101646.97,232.352
1769396820000,101724.46,101789.77,101478.42,101664.98,122.7724
1769396880000,101664.24,101741.05,101374.63,101535.0,364.3964
1769396940000,101634.39,101698.34,101430.33,101515.64,482.4139
1769397000000,101367.1,101611.61,101284.42,101487.0,835.8986
1769397060000,101363.78,101545.51,101296.48,101433.27,297.9012
1769397120000,101367.23,101630.02,101170.5,101402.77,720.4814
1769397180000,101375.16,101470.42,101332.5,101397.38,471.7918
1769397240000,101436.54,101531.96,101402.23,101458.68,480.5963
1769397300000,101523.34,101687.97,101219.81,101400.7,874.9384
1769397360000,101348.41,101651.87,101167.63,101426.47,1039.8703
1769397420000,101401.07,101484.38,101334.32,101433.56,901.7424
1769397480000,101459.05,101597.9,101327.98,101465.87,765.2216
1769397540000,101621.22,101655.78,101483.46,101539.21,150.4161
1769397600000,101482.49,101554.04,101418.94,101513.5,764.0936
1769397660000,101417.08,101492.07,101352.14,101445.29,274.0654
1769397720000,101444.85,101554.74,101328.79,101439.34,394.2456
1769397780000,101358.92,101517.65,101216.09,101415.1,722.8262
1769397840000,101420.58,101649.23,101327.43,101458.23,248.4343
1769397900000,101463.45,101536.67,101239.59,101434.12,1353.2598
1769397960000,101345.14,101495.33,101272.1,101354.18,309.3222
1769398020000,101422.18,101488.11,101298.21,101391.4,348.9861
1769398080000,101381.21,101418.69,101243.66,101335.75,247.9219
1769398140000,101413.11,101512.11,101247.74,101394.83,741.2535
1769398200000,101494.38,101581.15,101321.03,101417.66,494.721
1769398260000,101320.8,101571.42,101129.81,101353.74,145.8103
1769398320000,101428.22,101490.93,101335.09,101419.05,127.604
1769398380000,101431.19,101488.79,101287.86,101421.11,901.6744
1769398440000,101390.52,101547.33,101248.55,101457.12,822.6307
1769398500000,101375.88,101630.99,101305.97,101476.74,380.0528
1769398560000,101452.06,101514.34,101403.99,101466.86,177.4927
1769398620000,101342.97,101550.74,101191.09,101425.92,1397.7993
1769398680000,101515.21,101582.14,101326.18,101442.56,394.4254
1769398740000,101496.4,101717.87,101372.51,101507.3,516.4416
1769398800000,101534.05,101591.56,101459.13,101506.07,528.4461
1769398860000,101491.99,101628.26,101406.64,101525.77,602.0468
1769398920000,101410.24,101547.14,101363.71,101473.95,901.5326
1769398980000,101364.65,101711.86,101170.94,101426.6,139.2067
1769399040000,101387.24,101537.48,101284.5,101391.77,113.3228
1769399100000,101543.53,101696.0,101193.68,101400.64,309.248
1769399160000,101489.14,101562.12,101329.33,101444.73,1383.9684
1769399220000,101526.13,101626.26,101365.77,101479.05,345.5563
1769399280000,101640.48,101749.96,101369.94,101542.58,909.9955
1769399340000,101518.8,101654.53,101457.6,101511.06,1031.6746
1769399400000,101427.52,101515.3,101369.48,101435.09,601.5098
1769399460000,101455.08,101542.24,101299.89,101431.26,665.7491
1769399520000,101460.65,101632.66,101413.32,101527.76,400.6804
1769399580000,101566.64,101691.1,101380.82,101501.47,1060.4947
1769399640000,101536.62,101573.56,101473.43,101516.38,684.6472
1769399700000,101617.3,101763.07,101399.86,101522.26,185.0138
1769399760000,101423.33,101718.35,101273.95,101478.02,867.6324
1769399820000,101428.95,101552.9,101323.74,101468.75,228.7892
1769399880000,101523.84,101663.94,101285.83,101502.52,484.9554
1769399940000,101557.11,101637.44,101384.06,101506.89,229.2156
1769400000000,101499.82,101621.86,101437.28,101539.53,340.5939
1769400060000,101483.81,101620.94,101369.62,101546.75,330.3637
1769400120000,101511.01,101559.9,101446.23,101518.0,335.5242
1769400180000,101514.12,101661.41,101458.02,101529.19,359.5042
